timestamp,symbol,price,volume,bid,ask,bid_volume,ask_volume,trade_type
2024-01-01 09:35:57,MSFT,299.94,403,299.92,299.96,285,230,trade
2024-01-01 09:35:58,MSFT,299.96,280,299.93,299.98,266,406,trade
2024-01-01 09:35:59,MSFT,299.94,634,299.92,299.95,230,271,trade
2024-01-01 09:36:00,MSFT,299.96,634,299.94,299.97,167,310,trade
2024-01-01 09:36:01,MSFT,299.96,348,299.93,299.98,226,173,trade
2024-01-01 09:36:02,MSFT,299.94,347,299.93,299.95,338,384,trade
2024-01-01 09:36:03,MSFT,299.95,106,299.94,299.96,281,239,trade
2024-01-01 09:36:04,MSFT,299.94,254,299.93,299.95,276,113,trade
2024-01-01 09:36:05,MSFT,299.94,220,299.92,299.96,197,424,trade
2024-01-01 09:36:06,MSFT,299.95,113,299.93,299.96,352,310,trade
2024-01-01 09:36:07,MSFT,299.96,998,299.94,299.98,192,236,trade
2024-01-01 09:36:08,MSFT,299.96,788,299.94,299.98,207,402,trade
2024-01-01 09:36:09,MSFT,299.96,679,299.94,299.98,357,281,trade
2024-01-01 09:36:10,MSFT,299.96,248,299.94,299.97,416,122,trade
2024-01-01 09:36:11,MSFT,299.96,507,299.94,299.98,349,305,trade
2024-01-01 09:36:12,MSFT,299.95,591,299.94,299.96,131,489,trade
2024-01-01 09:36:13,MSFT,299.95,735,299.93,299.97,139,245,trade
2024-01-01 09:36:14,MSFT,299.95,958,299.94,299.97,194,331,trade
2024-01-01 09:36:15,MSFT,299.94,874,299.93,299.94,327,390,trade
2024-01-01 09:36:16,MSFT,299.93,117,299.92,299.95,435,101,trade
2024-01-01 09:36:17,MSFT,299.92,780,299.9,299.94,184,212,trade
2024-01-01 09:36:18,MSFT,299.92,698,299.9,299.94,105,385,trade
2024-01-01 09:36:19,MSFT,299.92,211,299.89,299.94,406,403,trade
2024-01-01 09:36:20,MSFT,299.89,109,299.89,299.9,478,469,trade
2024-01-01 09:36:21,MSFT,299.89,921,299.88,299.91,477,313,trade
2024-01-01 09:36:22,MSFT,299.92,407,299.91,299.92,405,444,trade
2024-01-01 09:36:23,MSFT,299.91,705,299.9,299.92,499,359,trade
2024-01-01 09:36:24,MSFT,299.91,643,299.9,299.92,312,392,trade
2024-01-01 09:36:25,MSFT,299.9,985,299.89,299.91,136,178,trade
2024-01-01 09:36:26,MSFT,299.9,638,299.89,299.9,443,414,trade
2024-01-01 09:36:27,MSFT,299.89,817,299.87,299.91,211,359,trade
2024-01-01 09:36:28,MSFT,299.88,561,299.86,299.91,257,366,trade
2024-01-01 09:36:29,MSFT,299.88,846,299.87,299.9,362,384,trade
2024-01-01 09:36:30,MSFT,299.89,567,299.87,299.91,467,417,trade
2024-01-01 09:36:31,MSFT,299.9,339,299.87,299.92,455,491,trade
2024-01-01 09:36:32,MSFT,299.89,552,299.88,299.9,323,196,trade
2024-01-01 09:36:33,MSFT,299.9,253,299.88,299.92,187,101,trade
2024-01-01 09:36:34,MSFT,299.89,648,299.87,299.91,233,366,trade
2024-01-01 09:36:35,MSFT,299.88,903,299.87,299.89,491,497,trade
2024-01-01 09:36:36,MSFT,299.85,302,299.84,299.87,479,260,trade
2024-01-01 09:36:37,MSFT,299.84,952,299.83,299.85,268,390,trade
2024-01-01 09:36:38,MSFT,299.82,218,299.8,299.84,306,252,trade
2024-01-01 09:36:39,MSFT,299.84,462,299.84,299.85,237,420,trade
2024-01-01 09:36:40,MSFT,299.84,812,299.83,299.85,364,214,trade
2024-01-01 09:36:41,MSFT,299.82,946,299.8,299.83,213,371,trade
2024-01-01 09:36:42,MSFT,299.82,597,299.8,299.84,166,112,trade
2024-01-01 09:36:43,MSFT,299.81,988,299.78,299.83,392,320,trade
2024-01-01 09:36:44,MSFT,299.8,455,299.78,299.81,116,233,trade
2024-01-01 09:36:45,MSFT,299.79,218,299.78,299.8,310,326,trade
2024-01-01 09:36:46,MSFT,299.77,179,299.76,299.78,171,182,trade
2024-01-01 09:36:47,MSFT,299.77,358,299.75,299.8,499,149,trade
2024-01-01 09:36:48,MSFT,299.76,246,299.75,299.78,225,323,trade
2024-01-01 09:36:49,MSFT,299.75,193,299.74,299.76,144,272,trade
2024-01-01 09:36:50,MSFT,299.74,904,299.73,299.74,231,126,trade
2024-01-01 09:36:51,MSFT,299.74,292,299.73,299.76,275,267,trade
2024-01-01 09:36:52,MSFT,299.74,818,299.73,299.75,156,246,trade
2024-01-01 09:36:53,MSFT,299.72,851,299.72,299.73,309,270,trade
2024-01-01 09:36:54,MSFT,299.74,486,299.72,299.76,418,446,trade
2024-01-01 09:36:55,MSFT,299.73,204,299.71,299.74,440,308,trade
2024-01-01 09:36:56,MSFT,299.71,750,299.69,299.72,361,132,trade
2024-01-01 09:36:57,MSFT,299.72,453,299.69,299.74,484,329,trade
2024-01-01 09:36:58,MSFT,299.71,802,299.69,299.73,364,415,trade
2024-01-01 09:36:59,MSFT,299.71,204,299.69,299.72,245,153,trade
2024-01-01 09:37:00,MSFT,299.69,514,299.68,299.7,331,414,trade
2024-01-01 09:37:01,MSFT,299.7,537,299.69,299.7,221,123,trade
2024-01-01 09:37:02,MSFT,299.7,780,299.68,299.72,353,275,trade
2024-01-01 09:37:03,MSFT,299.7,321,299.69,299.71,131,362,trade
2024-01-01 09:37:04,MSFT,299.7,394,299.68,299.72,251,423,trade
2024-01-01 09:37:05,MSFT,299.7,443,299.68,299.71,150,445,trade
2024-01-01 09:37:06,MSFT,299.71,669,299.69,299.73,293,427,trade
2024-01-01 09:37:07,MSFT,299.7,649,299.68,299.73,448,447,trade
2024-01-01 09:37:08,MSFT,299.7,114,299.69,299.71,395,487,trade
2024-01-01 09:37:09,MSFT,299.71,665,299.69,299.73,144,230,trade
2024-01-01 09:37:10,MSFT,299.73,872,299.71,299.74,300,243,trade
2024-01-01 09:37:11,MSFT,299.72,765,299.7,299.73,396,384,trade
2024-01-01 09:37:12,MSFT,299.72,148,299.72,299.73,292,414,trade
2024-01-01 09:37:13,MSFT,299.74,456,299.73,299.74,111,496,trade
2024-01-01 09:37:14,MSFT,299.73,253,299.73,299.74,498,454,trade
2024-01-01 09:37:15,MSFT,299.75,158,299.74,299.76,237,241,trade
2024-01-01 09:37:16,MSFT,299.76,457,299.74,299.79,349,193,trade
2024-01-01 09:37:17,MSFT,299.77,381,299.76,299.79,466,217,trade
2024-01-01 09:37:18,MSFT,299.76,500,299.75,299.77,158,185,trade
2024-01-01 09:37:19,MSFT,299.77,277,299.76,299.79,279,103,trade
2024-01-01 09:37:20,MSFT,299.79,386,299.78,299.8,313,183,trade
2024-01-01 09:37:21,MSFT,299.78,701,299.76,299.81,233,249,trade
2024-01-01 09:37:22,MSFT,299.8,994,299.78,299.82,466,178,trade
2024-01-01 09:37:23,MSFT,299.79,691,299.77,299.81,168,113,trade
2024-01-01 09:37:24,MSFT,299.81,737,299.8,299.82,335,237,trade
2024-01-01 09:37:25,MSFT,299.8,716,299.79,299.81,125,150,trade
2024-01-01 09:37:26,MSFT,299.78,223,299.76,299.81,115,134,trade
2024-01-01 09:37:27,MSFT,299.79,217,299.78,299.79,181,218,trade
2024-01-01 09:37:28,MSFT,299.77,782,299.77,299.78,446,178,trade
2024-01-01 09:37:29,MSFT,299.79,420,299.78,299.8,274,190,trade
2024-01-01 09:37:30,MSFT,299.8,607,299.78,299.82,143,434,trade
2024-01-01 09:37:31,MSFT,299.79,872,299.78,299.79,343,404,trade
2024-01-01 09:37:32,MSFT,299.79,593,299.78,299.81,204,453,trade
2024-01-01 09:37:33,MSFT,299.8,591,299.79,299.81,239,412,trade
2024-01-01 09:37:34,MSFT,299.8,265,299.78,299.81,464,380,trade
2024-01-01 09:37:35,MSFT,299.81,677,299.79,299.82,233,322,trade
2024-01-01 09:37:36,MSFT,299.81,879,299.8,299.82,364,287,trade
2024-01-01 09:37:37,MSFT,299.81,906,299.79,299.83,377,164,trade
2024-01-01 09:37:38,MSFT,299.81,291,299.8,299.82,463,436,trade
2024-01-01 09:37:39,MSFT,299.81,211,299.79,299.82,439,335,trade
2024-01-01 09:37:40,MSFT,299.81,547,299.79,299.82,320,482,trade
2024-01-01 09:37:41,MSFT,299.81,465,299.8,299.81,326,205,trade
2024-01-01 09:37:42,MSFT,299.8,561,299.79,299.82,441,109,trade
2024-01-01 09:37:43,MSFT,299.8,674,299.78,299.83,423,366,trade
2024-01-01 09:37:44,MSFT,299.82,697,299.81,299.83,187,168,trade
2024-01-01 09:37:45,MSFT,299.83,955,299.8,299.85,143,490,trade
2024-01-01 09:37:46,MSFT,299.81,946,299.79,299.83,406,492,trade
2024-01-01 09:37:47,MSFT,299.81,202,299.78,299.83,133,480,trade
2024-01-01 09:37:48,MSFT,299.81,770,299.81,299.82,347,388,trade
2024-01-01 09:37:49,MSFT,299.82,441,299.81,299.83,276,131,trade
2024-01-01 09:37:50,MSFT,299.8,891,299.8,299.81,162,130,trade
2024-01-01 09:37:51,MSFT,299.8,663,299.78,299.82,146,423,trade
2024-01-01 09:37:52,MSFT,299.79,263,299.78,299.8,359,456,trade
2024-01-01 09:37:53,MSFT,299.79,176,299.78,299.8,346,322,trade
2024-01-01 09:37:54,MSFT,299.8,387,299.78,299.81,371,430,trade
2024-01-01 09:37:55,MSFT,299.81,131,299.8,299.82,404,121,trade
2024-01-01 09:37:56,MSFT,299.82,447,299.8,299.83,198,354,trade
2024-01-01 09:37:57,MSFT,299.82,980,299.8,299.83,264,412,trade
2024-01-01 09:37:58,MSFT,299.82,955,299.8,299.84,338,472,trade
2024-01-01 09:37:59,MSFT,299.84,736,299.81,299.86,319,385,trade
2024-01-01 09:38:00,MSFT,299.83,572,299.8,299.85,396,268,trade
2024-01-01 09:38:01,MSFT,299.84,660,299.83,299.84,169,444,trade
2024-01-01 09:38:02,MSFT,299.85,171,299.83,299.87,435,376,trade
2024-01-01 09:38:03,MSFT,299.85,958,299.84,299.87,362,468,trade
2024-01-01 09:38:04,MSFT,299.86,607,299.85,299.86,425,317,trade
2024-01-01 09:38:05,MSFT,299.85,502,299.83,299.87,435,107,trade
2024-01-01 09:38:06,MSFT,299.85,450,299.83,299.86,475,492,trade
2024-01-01 09:38:07,MSFT,299.84,347,299.82,299.86,321,214,trade
2024-01-01 09:38:08,MSFT,299.85,392,299.83,299.87,257,494,trade
2024-01-01 09:38:09,MSFT,299.85,823,299.83,299.86,323,398,trade
2024-01-01 09:38:10,MSFT,299.84,655,299.84,299.85,280,483,trade
2024-01-01 09:38:11,MSFT,299.83,455,299.82,299.84,369,158,trade
2024-01-01 09:38:12,MSFT,299.83,149,299.82,299.85,312,108,trade
2024-01-01 09:38:13,MSFT,299.84,155,299.83,299.84,488,435,trade
2024-01-01 09:38:14,MSFT,299.84,731,299.82,299.86,380,224,trade
2024-01-01 09:38:15,MSFT,299.84,899,299.82,299.86,310,142,trade
2024-01-01 09:38:16,MSFT,299.84,611,299.82,299.85,338,158,trade
2024-01-01 09:38:17,MSFT,299.85,265,299.84,299.87,138,485,trade
2024-01-01 09:38:18,MSFT,299.86,559,299.85,299.87,269,230,trade
2024-01-01 09:38:19,MSFT,299.85,484,299.85,299.86,136,173,trade
2024-01-01 09:38:20,MSFT,299.86,167,299.85,299.87,282,228,trade
2024-01-01 09:38:21,MSFT,299.88,886,299.86,299.89,395,122,trade
2024-01-01 09:38:22,MSFT,299.86,559,299.84,299.88,216,182,trade
2024-01-01 09:38:23,MSFT,299.86,932,299.84,299.88,144,217,trade
2024-01-01 09:38:24,MSFT,299.86,715,299.85,299.87,470,228,trade
2024-01-01 09:38:25,MSFT,299.88,990,299.87,299.9,307,194,trade
2024-01-01 09:38:26,MSFT,299.88,948,299.87,299.9,108,435,trade
2024-01-01 09:38:27,MSFT,299.88,919,299.86,299.9,362,482,trade
2024-01-01 09:38:28,MSFT,299.89,149,299.87,299.91,403,273,trade
2024-01-01 09:38:29,MSFT,299.9,480,299.88,299.92,194,408,trade
2024-01-01 09:38:30,MSFT,299.9,545,299.89,299.91,449,330,trade
2024-01-01 09:38:31,MSFT,299.89,808,299.87,299.91,367,215,trade
2024-01-01 09:38:32,MSFT,299.88,982,299.86,299.9,460,103,trade
2024-01-01 09:38:33,MSFT,299.9,689,299.88,299.92,416,218,trade
2024-01-01 09:38:34,MSFT,299.89,930,299.89,299.9,372,125,trade
2024-01-01 09:38:35,MSFT,299.91,968,299.9,299.91,348,282,trade
2024-01-01 09:38:36,MSFT,299.91,982,299.9,299.91,176,270,trade
2024-01-01 09:38:37,MSFT,299.91,718,299.89,299.92,102,140,trade
2024-01-01 09:38:38,MSFT,299.91,246,299.91,299.92,226,426,trade
2024-01-01 09:38:39,MSFT,299.93,211,299.92,299.94,173,307,trade
2024-01-01 09:38:40,MSFT,299.92,508,299.91,299.92,387,346,trade
2024-01-01 09:38:41,MSFT,299.93,884,299.91,299.96,399,436,trade
2024-01-01 09:38:42,MSFT,299.94,459,299.92,299.95,167,293,trade
2024-01-01 09:38:43,MSFT,299.93,814,299.92,299.95,225,346,trade
2024-01-01 09:38:44,MSFT,299.93,136,299.91,299.96,376,436,trade
2024-01-01 09:38:45,MSFT,299.93,830,299.92,299.94,310,308,trade
2024-01-01 09:38:46,MSFT,299.92,651,299.9,299.94,173,384,trade
2024-01-01 09:38:47,MSFT,299.94,552,299.92,299.95,138,278,trade
2024-01-01 09:38:48,MSFT,299.95,952,299.93,299.98,272,311,trade
2024-01-01 09:38:49,MSFT,299.97,711,299.96,299.98,161,348,trade
2024-01-01 09:38:50,MSFT,299.97,974,299.95,299.98,145,392,trade
2024-01-01 09:38:51,MSFT,299.95,941,299.94,299.96,144,392,trade
2024-01-01 09:38:52,MSFT,299.95,234,299.93,299.98,225,306,trade
2024-01-01 09:38:53,MSFT,299.95,232,299.94,299.96,353,254,trade
2024-01-01 09:38:54,MSFT,299.93,497,299.92,299.94,457,367,trade
2024-01-01 09:38:55,MSFT,299.92,140,299.9,299.94,289,237,trade
2024-01-01 09:38:56,MSFT,299.91,217,299.91,299.92,225,346,trade
2024-01-01 09:38:57,MSFT,299.91,255,299.9,299.92,100,280,trade
2024-01-01 09:38:58,MSFT,299.92,881,299.92,299.93,166,377,trade
2024-01-01 09:38:59,MSFT,299.91,160,299.89,299.93,303,355,trade
2024-01-01 09:39:00,MSFT,299.92,850,299.91,299.93,211,191,trade
2024-01-01 09:39:01,MSFT,299.92,948,299.91,299.94,243,109,trade
2024-01-01 09:39:02,MSFT,299.94,218,299.92,299.95,349,447,trade
2024-01-01 09:39:03,MSFT,299.94,622,299.92,299.97,425,339,trade
2024-01-01 09:39:04,MSFT,299.95,295,299.93,299.96,439,275,trade
2024-01-01 09:39:05,MSFT,299.94,636,299.92,299.96,490,148,trade
2024-01-01 09:39:06,MSFT,299.94,468,299.94,299.95,426,331,trade
2024-01-01 09:39:07,MSFT,299.94,839,299.91,299.96,109,300,trade
2024-01-01 09:39:08,MSFT,299.95,370,299.94,299.96,168,292,trade
2024-01-01 09:39:09,MSFT,299.93,579,299.91,299.95,396,138,trade
2024-01-01 09:39:10,MSFT,299.91,339,299.89,299.94,132,135,trade
2024-01-01 09:39:11,MSFT,299.9,516,299.89,299.91,389,113,trade
2024-01-01 09:39:12,MSFT,299.89,619,299.87,299.92,296,249,trade
2024-01-01 09:39:13,MSFT,299.89,178,299.87,299.91,303,201,trade
2024-01-01 09:39:14,MSFT,299.88,782,299.85,299.9,463,404,trade
2024-01-01 09:39:15,MSFT,299.88,624,299.86,299.89,296,133,trade
2024-01-01 09:39:16,MSFT,299.86,144,299.84,299.88,156,187,trade
2024-01-01 09:39:17,MSFT,299.87,357,299.86,299.87,325,256,trade
2024-01-01 09:39:18,MSFT,299.87,979,299.86,299.88,489,176,trade
2024-01-01 09:39:19,MSFT,299.88,470,299.87,299.89,125,237,trade
2024-01-01 09:39:20,MSFT,299.89,577,299.88,299.89,115,230,trade
2024-01-01 09:39:21,MSFT,299.89,975,299.88,299.9,165,266,trade
2024-01-01 09:39:22,MSFT,299.91,193,299.89,299.92,292,431,trade
2024-01-01 09:39:23,MSFT,299.92,113,299.9,299.94,200,320,trade
2024-01-01 09:39:24,MSFT,299.91,846,299.9,299.93,360,103,trade
2024-01-01 09:39:25,MSFT,299.91,210,299.9,299.92,367,375,trade
2024-01-01 09:39:26,MSFT,299.91,964,299.89,299.92,434,104,trade
2024-01-01 09:39:27,MSFT,299.92,568,299.9,299.93,462,436,trade
2024-01-01 09:39:28,MSFT,299.91,501,299.89,299.93,214,214,trade
2024-01-01 09:39:29,MSFT,299.92,255,299.91,299.92,171,377,trade
2024-01-01 09:39:30,MSFT,299.94,504,299.93,299.95,174,410,trade
2024-01-01 09:39:31,MSFT,299.93,707,299.91,299.95,158,357,trade
2024-01-01 09:39:32,MSFT,299.92,502,299.91,299.93,394,399,trade
2024-01-01 09:39:33,MSFT,299.92,991,299.91,299.94,393,139,trade
2024-01-01 09:39:34,MSFT,299.92,838,299.89,299.94,162,359,trade
2024-01-01 09:39:35,MSFT,299.92,613,299.9,299.95,179,345,trade
2024-01-01 09:39:36,MSFT,299.92,108,299.91,299.93,247,482,trade
2024-01-01 09:39:37,MSFT,299.92,868,299.9,299.94,349,242,trade
2024-01-01 09:39:38,MSFT,299.92,700,299.9,299.94,152,249,trade
2024-01-01 09:39:39,MSFT,299.93,242,299.91,299.94,367,479,trade
2024-01-01 09:39:40,MSFT,299.92,718,299.9,299.94,227,195,trade
2024-01-01 09:39:41,MSFT,299.92,201,299.91,299.93,158,423,trade
2024-01-01 09:39:42,MSFT,299.93,245,299.91,299.94,477,394,trade
2024-01-01 09:39:43,MSFT,299.91,232,299.9,299.92,457,206,trade
2024-01-01 09:39:44,MSFT,299.91,421,299.91,299.92,332,449,trade
2024-01-01 09:39:45,MSFT,299.92,799,299.89,299.94,223,239,trade
2024-01-01 09:39:46,MSFT,299.92,977,299.91,299.93,150,212,trade
2024-01-01 09:39:47,MSFT,299.92,484,299.9,299.93,321,369,trade
2024-01-01 09:39:48,MSFT,299.91,573,299.9,299.93,210,242,trade
2024-01-01 09:39:49,MSFT,299.93,750,299.92,299.93,443,242,trade
2024-01-01 09:39:50,MSFT,299.93,622,299.91,299.96,469,395,trade
2024-01-01 09:39:51,MSFT,299.93,864,299.91,299.94,141,465,trade
2024-01-01 09:39:52,MSFT,299.93,884,299.9,299.95,109,210,trade
2024-01-01 09:39:53,MSFT,299.92,661,299.9,299.95,375,190,trade
2024-01-01 09:39:54,MSFT,299.93,674,299.91,299.94,363,498,trade
2024-01-01 09:39:55,MSFT,299.93,976,299.92,299.94,365,471,trade
2024-01-01 09:39:56,MSFT,299.94,920,299.93,299.95,222,132,trade
2024-01-01 09:39:57,MSFT,299.95,885,299.93,299.97,142,229,trade
2024-01-01 09:39:58,MSFT,299.96,445,299.95,299.96,429,474,trade
2024-01-01 09:39:59,MSFT,299.94,695,299.93,299.95,133,211,trade
2024-01-01 09:40:00,MSFT,299.93,547,299.91,299.95,256,416,trade
2024-01-01 09:40:01,MSFT,299.93,949,299.92,299.94,321,283,trade
2024-01-01 09:40:02,MSFT,299.94,143,299.92,299.96,428,471,trade
2024-01-01 09:40:03,MSFT,299.96,794,299.95,299.97,367,383,trade
2024-01-01 09:40:04,MSFT,299.96,568,299.95,299.97,310,245,trade
2024-01-01 09:40:05,MSFT,299.94,728,299.93,299.95,188,445,trade
2024-01-01 09:40:06,MSFT,299.93,211,299.93,299.94,211,125,trade
2024-01-01 09:40:07,MSFT,299.92,919,299.9,299.93,399,323,trade
2024-01-01 09:40:08,MSFT,299.92,584,299.9,299.94,284,235,trade
2024-01-01 09:40:09,MSFT,299.92,255,299.9,299.93,345,410,trade
2024-01-01 09:40:10,MSFT,299.9,984,299.89,299.92,176,168,trade
2024-01-01 09:40:11,MSFT,299.89,468,299.87,299.91,370,456,trade
2024-01-01 09:40:12,MSFT,299.88,876,299.86,299.9,373,465,trade
2024-01-01 09:40:13,MSFT,299.88,279,299.86,299.9,266,223,trade
2024-01-01 09:40:14,MSFT,299.89,545,299.89,299.9,119,281,trade
2024-01-01 09:40:15,MSFT,299.89,559,299.87,299.92,202,282,trade
2024-01-01 09:40:16,MSFT,299.89,873,299.87,299.91,443,129,trade
2024-01-01 09:40:17,MSFT,299.88,681,299.86,299.9,461,378,trade
2024-01-01 09:40:18,MSFT,299.88,359,299.87,299.9,452,141,trade
2024-01-01 09:40:19,MSFT,299.89,132,299.87,299.9,178,329,trade
2024-01-01 09:40:20,MSFT,299.89,417,299.88,299.9,294,329,trade
2024-01-01 09:40:21,MSFT,299.89,772,299.87,299.92,325,383,trade
2024-01-01 09:40:22,MSFT,299.87,865,299.86,299.87,230,208,trade
2024-01-01 09:40:23,MSFT,299.87,664,299.87,299.88,344,295,trade
2024-01-01 09:40:24,MSFT,299.88,195,299.86,299.89,394,360,trade
2024-01-01 09:40:25,MSFT,299.89,845,299.88,299.91,104,335,trade
2024-01-01 09:40:26,MSFT,299.9,503,299.89,299.9,438,369,trade
2024-01-01 09:40:27,MSFT,299.91,509,299.9,299.92,405,495,trade
2024-01-01 09:40:28,MSFT,299.9,266,299.89,299.92,207,302,trade
2024-01-01 09:40:29,MSFT,299.9,963,299.88,299.92,305,383,trade
2024-01-01 09:40:30,MSFT,299.91,606,299.89,299.93,345,228,trade
2024-01-01 09:40:31,MSFT,299.91,603,299.88,299.93,294,443,trade
2024-01-01 09:40:32,MSFT,299.92,841,299.91,299.93,447,317,trade
2024-01-01 09:40:33,MSFT,299.93,564,299.92,299.94,276,399,trade
2024-01-01 09:40:34,MSFT,299.93,759,299.92,299.93,136,411,trade
2024-01-01 09:40:35,MSFT,299.94,804,299.92,299.95,312,309,trade
2024-01-01 09:40:36,MSFT,299.93,759,299.91,299.96,412,245,trade
2024-01-01 09:40:37,MSFT,299.95,111,299.94,299.96,167,231,trade
2024-01-01 09:40:38,MSFT,299.96,123,299.94,299.97,233,324,trade
2024-01-01 09:40:39,MSFT,299.94,720,299.94,299.95,396,459,trade
2024-01-01 09:40:40,MSFT,299.94,261,299.92,299.96,322,133,trade
2024-01-01 09:40:41,MSFT,299.93,201,299.91,299.94,125,183,trade
2024-01-01 09:40:42,MSFT,299.92,233,299.92,299.93,203,101,trade
2024-01-01 09:40:43,MSFT,299.94,977,299.92,299.96,378,422,trade
2024-01-01 09:40:44,MSFT,299.95,697,299.92,299.97,418,213,trade
2024-01-01 09:40:45,MSFT,299.96,251,299.94,299.98,145,175,trade
2024-01-01 09:40:46,MSFT,299.97,498,299.95,299.99,114,248,trade
2024-01-01 09:40:47,MSFT,299.97,759,299.95,299.99,146,492,trade
2024-01-01 09:40:48,MSFT,299.98,281,299.98,299.99,423,417,trade
2024-01-01 09:40:49,MSFT,299.98,435,299.97,299.98,255,437,trade
2024-01-01 09:40:50,MSFT,299.97,831,299.96,299.99,484,145,trade
2024-01-01 09:40:51,MSFT,299.97,594,299.95,299.98,242,489,trade
2024-01-01 09:40:52,MSFT,299.96,302,299.94,299.99,125,318,trade
2024-01-01 09:40:53,MSFT,299.94,206,299.93,299.95,477,303,trade
2024-01-01 09:40:54,MSFT,299.95,953,299.95,299.96,294,442,trade
2024-01-01 09:40:55,MSFT,299.95,288,299.93,299.97,276,333,trade
2024-01-01 09:40:56,MSFT,299.97,232,299.96,299.98,100,180,trade
2024-01-01 09:40:57,MSFT,299.97,703,299.95,299.99,138,372,trade
2024-01-01 09:40:58,MSFT,299.96,859,299.94,299.97,307,140,trade
2024-01-01 09:40:59,MSFT,299.96,625,299.94,299.99,218,372,trade
2024-01-01 09:41:00,MSFT,299.96,934,299.95,299.97,256,349,trade
2024-01-01 09:41:01,MSFT,299.96,654,299.95,299.97,218,427,trade
2024-01-01 09:41:02,MSFT,299.94,526,299.92,299.96,381,465,trade
2024-01-01 09:41:03,MSFT,299.93,297,299.91,299.96,348,344,trade
2024-01-01 09:41:04,MSFT,299.92,691,299.91,299.93,484,402,trade
2024-01-01 09:41:05,MSFT,299.91,268,299.89,299.93,220,173,trade
2024-01-01 09:41:06,MSFT,299.91,731,299.9,299.92,273,406,trade
2024-01-01 09:41:07,MSFT,299.91,639,299.9,299.92,302,431,trade
2024-01-01 09:41:08,MSFT,299.91,357,299.9,299.92,432,120,trade
2024-01-01 09:41:09,MSFT,299.91,746,299.89,299.93,122,398,trade
2024-01-01 09:41:10,MSFT,299.9,410,299.89,299.91,110,141,trade
2024-01-01 09:41:11,MSFT,299.91,444,299.91,299.92,104,494,trade
2024-01-01 09:41:12,MSFT,299.92,194,299.91,299.92,277,407,trade
2024-01-01 09:41:13,MSFT,299.9,241,299.89,299.91,377,104,trade
2024-01-01 09:41:14,MSFT,299.93,634,299.92,299.94,453,209,trade
2024-01-01 09:41:15,MSFT,299.9,611,299.88,299.91,113,449,trade
2024-01-01 09:41:16,MSFT,299.89,410,299.88,299.91,258,128,trade
2024-01-01 09:41:17,MSFT,299.89,828,299.87,299.91,474,463,trade
2024-01-01 09:41:18,MSFT,299.87,862,299.87,299.88,217,265,trade
2024-01-01 09:41:19,MSFT,299.89,775,299.86,299.91,446,343,trade
2024-01-01 09:41:20,MSFT,299.9,240,299.88,299.91,161,204,trade
2024-01-01 09:41:21,MSFT,299.9,279,299.88,299.92,480,262,trade
2024-01-01 09:41:22,MSFT,299.9,222,299.87,299.92,171,283,trade
2024-01-01 09:41:23,MSFT,299.91,337,299.89,299.93,332,372,trade
2024-01-01 09:41:24,MSFT,299.9,454,299.89,299.91,120,302,trade
2024-01-01 09:41:25,MSFT,299.9,355,299.88,299.92,329,169,trade
2024-01-01 09:41:26,MSFT,299.9,601,299.88,299.91,443,437,trade
2024-01-01 09:41:27,MSFT,299.91,298,299.9,299.92,497,239,trade
2024-01-01 09:41:28,MSFT,299.93,839,299.92,299.94,167,466,trade
2024-01-01 09:41:29,MSFT,299.93,488,299.93,299.94,346,310,trade
2024-01-01 09:41:30,MSFT,299.93,801,299.92,299.95,181,431,trade
2024-01-01 09:41:31,MSFT,299.93,833,299.91,299.95,354,440,trade
2024-01-01 09:41:32,MSFT,299.93,417,299.91,299.96,452,245,trade
2024-01-01 09:41:33,MSFT,299.92,683,299.9,299.95,445,216,trade
2024-01-01 09:41:34,MSFT,299.91,115,299.89,299.93,117,431,trade
2024-01-01 09:41:35,MSFT,299.93,433,299.92,299.94,223,240,trade
2024-01-01 09:41:36,MSFT,299.93,237,299.92,299.94,161,443,trade
2024-01-01 09:41:37,MSFT,299.93,415,299.91,299.95,282,190,trade
2024-01-01 09:41:38,MSFT,299.92,983,299.91,299.93,467,106,trade
2024-01-01 09:41:39,MSFT,299.92,401,299.9,299.94,316,372,trade
2024-01-01 09:41:40,MSFT,299.91,605,299.9,299.92,118,486,trade
2024-01-01 09:41:41,MSFT,299.91,542,299.89,299.93,301,467,trade
2024-01-01 09:41:42,MSFT,299.89,794,299.88,299.91,187,283,trade
2024-01-01 09:41:43,MSFT,299.93,735,299.92,299.94,432,334,trade
2024-01-01 09:41:44,MSFT,299.91,505,299.9,299.92,404,368,trade
2024-01-01 09:41:45,MSFT,299.91,335,299.88,299.93,338,328,trade
2024-01-01 09:41:46,MSFT,299.9,770,299.88,299.92,136,308,trade
2024-01-01 09:41:47,MSFT,299.9,776,299.88,299.92,376,397,trade
2024-01-01 09:41:48,MSFT,299.9,372,299.88,299.92,149,135,trade
2024-01-01 09:41:49,MSFT,299.92,350,299.91,299.93,391,179,trade
2024-01-01 09:41:50,MSFT,299.91,377,299.91,299.92,468,245,trade
2024-01-01 09:41:51,MSFT,299.93,802,299.91,299.95,200,355,trade
2024-01-01 09:41:52,MSFT,299.93,980,299.91,299.94,448,123,trade
2024-01-01 09:41:53,MSFT,299.93,485,299.91,299.95,180,357,trade
2024-01-01 09:41:54,MSFT,299.92,237,299.9,299.94,145,475,trade
